0.010000	0.002000	3.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.273036	45.901034	0.313978	50.511798	-6.774225	0.580902	4.532470	0.001489	0.012366	0.000002	0.006196	1.996667	1.996667
0.010000	0.002000	4.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.427131	46.338280	0.240700	49.232198	-5.229792	0.568376	4.138651	0.001411	0.012061	0.000001	0.006668	1.996667	1.996667
0.010000	0.002000	4.000000	3.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.452048	46.020653	0.303577	49.550143	-6.547879	0.569954	4.699504	0.001418	0.012133	-0.000002	0.008347	1.996667	1.996667
0.010000	0.002000	5.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.602808	47.055147	0.158395	49.193592	-3.433964	0.566935	3.715959	0.001342	0.011806	0.000005	0.008090	1.996667	1.996667
0.010000	0.002000	5.000000	3.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.625938	47.848456	0.221814	49.537898	-4.904858	0.570934	4.014892	0.001362	0.011877	0.000013	0.010304	1.996667	1.996667
0.010000	0.002000	5.000000	4.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.648573	46.930588	0.288779	49.542421	-6.328680	0.569382	4.103780	0.001368	0.012186	-0.000011	0.014184	1.996667	1.996667
0.010000	0.002000	6.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.801261	47.705415	0.074809	49.392062	-1.376313	0.568149	3.969816	0.001280	0.011653	-0.000011	0.008678	1.996667	1.996667
0.010000	0.002000	6.000000	3.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.822713	46.789371	0.133353	48.633894	-2.726250	0.559722	4.009457	0.001278	0.011518	0.000016	0.010691	1.996667	1.996667
0.010000	0.002000	6.000000	4.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.843863	48.255274	0.199349	49.492469	-4.381785	0.568707	4.186721	0.001297	0.011468	-0.000000	0.015941	1.996667	1.996667
0.010000	0.002000	6.000000	5.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	1.864905	48.586902	0.270709	50.077580	-6.047516	0.573852	4.110540	0.001315	0.011646	-0.000002	0.020301	1.996667	1.996667
0.010000	0.002000	7.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.028263	48.743917	0.078436	49.542195	1.150535	0.569413	3.934194	0.001227	0.011389	0.000022	0.010978	1.996667	1.996667
0.010000	0.002000	7.000000	3.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.045015	50.535397	0.065178	51.471294	-0.457673	0.588383	4.007229	0.001254	0.011445	0.000001	0.011622	1.996667	1.996667
0.010000	0.002000	7.000000	4.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.062095	48.172680	0.109610	49.809758	-1.888546	0.570126	4.127969	0.001235	0.011305	0.000073	0.012027	1.996667	1.996667
0.010000	0.002000	7.000000	5.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.078962	48.077281	0.176401	48.289981	-3.611384	0.555331	4.044799	0.001227	0.011299	0.000042	0.019965	1.996667	1.996667
0.010000	0.002000	7.000000	6.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.099058	49.646234	0.247640	49.730867	-5.560480	0.569854	4.381768	0.001252	0.011288	-0.000020	0.030488	1.996667	1.996667
0.010000	0.002000	8.000000	2.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.282100	50.207958	0.189527	50.690180	3.963893	0.580464	4.583466	0.001181	0.011142	-0.000022	0.011091	1.996667	1.996667
0.010000	0.002000	8.000000	3.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.293925	50.448706	0.130207	49.878585	2.408725	0.572366	3.803964	0.001168	0.011004	0.000027	0.012463	1.996667	1.996667
0.010000	0.002000	8.000000	4.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.308910	49.548667	0.088512	50.370604	0.651671	0.575644	4.147528	0.001174	0.011069	0.000007	0.017829	1.996667	1.996667
0.010000	0.002000	8.000000	5.000000	1.000000	500.000000	0.100000	0.200000	1.000000	0.001000	1.000000	0.000010	10.000000	20.000000	200.000000	2.322369	49.760051	0.097263	50.773308	-1.024803	0.579051	4.267895	0.001182	0.011222	0.000045	0.021950	1.996667	1.996667
