	idx_species	g_E	g_I	nRep
336	1.0	6.684210526315789	6.052631578947366	101.0
337	1.0	6.684210526315789	6.421052631578945	101.0
338	1.0	7.052631578947368	2.0	101.0
339	1.0	7.052631578947368	2.3684210526315788	101.0
340	1.0	7.052631578947368	2.7368421052631575	101.0
341	1.0	7.052631578947368	3.1052631578947363	101.0
342	1.0	7.052631578947368	3.473684210526315	101.0
343	1.0	7.052631578947368	3.842105263157894	101.0
344	1.0	7.052631578947368	4.210526315789473	101.0
345	1.0	7.052631578947368	4.578947368421051	101.0
346	1.0	7.052631578947368	4.94736842105263	101.0
347	1.0	7.052631578947368	5.315789473684209	101.0
348	1.0	7.052631578947368	5.684210526315788	101.0
349	1.0	7.052631578947368	6.052631578947366	101.0
350	1.0	7.052631578947368	6.421052631578945	101.0
351	1.0	7.052631578947368	6.789473684210524	101.0
352	1.0	7.421052631578947	2.0	101.0
353	1.0	7.421052631578947	2.3684210526315788	101.0
354	1.0	7.421052631578947	2.7368421052631575	101.0
355	1.0	7.421052631578947	3.1052631578947363	101.0
356	1.0	7.421052631578947	3.473684210526315	101.0
357	1.0	7.421052631578947	3.842105263157894	101.0
358	1.0	7.421052631578947	4.210526315789473	101.0
359	1.0	7.421052631578947	4.578947368421051	101.0
360	1.0	7.421052631578947	4.94736842105263	101.0
361	1.0	7.421052631578947	5.315789473684209	101.0
362	1.0	7.421052631578947	5.684210526315788	101.0
363	1.0	7.421052631578947	6.052631578947366	101.0
364	1.0	7.421052631578947	6.421052631578945	101.0
365	1.0	7.421052631578947	6.789473684210524	101.0
366	1.0	7.421052631578947	7.157894736842103	101.0
367	1.0	7.789473684210526	2.0	101.0
368	1.0	7.789473684210526	2.3684210526315788	101.0
369	1.0	7.789473684210526	2.7368421052631575	101.0
370	1.0	7.789473684210526	3.1052631578947363	101.0
371	1.0	7.789473684210526	3.473684210526315	101.0
372	1.0	7.789473684210526	3.842105263157894	101.0
373	1.0	7.789473684210526	4.210526315789473	101.0
374	1.0	7.789473684210526	4.578947368421051	101.0
375	1.0	7.789473684210526	4.94736842105263	101.0
376	1.0	7.789473684210526	5.315789473684209	101.0
377	1.0	7.789473684210526	5.684210526315788	101.0
378	1.0	7.789473684210526	6.052631578947366	101.0
379	1.0	7.789473684210526	6.421052631578945	101.0
380	1.0	7.789473684210526	6.789473684210524	101.0
381	1.0	7.789473684210526	7.157894736842103	101.0
382	1.0	7.789473684210526	7.526315789473681	101.0
383	1.0	8.157894736842106	2.0	101.0
384	1.0	8.157894736842106	2.3684210526315788	101.0
385	1.0	8.157894736842106	2.7368421052631575	101.0
386	1.0	8.157894736842106	3.1052631578947363	101.0
387	1.0	8.157894736842106	3.473684210526315	101.0
388	1.0	8.157894736842106	3.842105263157894	101.0
389	1.0	8.157894736842106	4.210526315789473	101.0
390	1.0	8.157894736842106	4.578947368421051	101.0
391	1.0	8.157894736842106	4.94736842105263	101.0
392	1.0	8.157894736842106	5.315789473684209	101.0
393	1.0	8.157894736842106	5.684210526315788	101.0
394	1.0	8.157894736842106	6.052631578947366	101.0
395	1.0	8.157894736842106	6.421052631578945	101.0
396	1.0	8.157894736842106	6.789473684210524	101.0
397	1.0	8.157894736842106	7.157894736842103	101.0
398	1.0	8.157894736842106	7.526315789473681	101.0
399	1.0	8.157894736842106	7.89473684210526	101.0
400	1.0	8.526315789473685	2.0	101.0
401	1.0	8.526315789473685	2.3684210526315788	101.0
402	1.0	8.526315789473685	2.7368421052631575	101.0
403	1.0	8.526315789473685	3.1052631578947363	101.0
404	1.0	8.526315789473685	3.473684210526315	101.0
405	1.0	8.526315789473685	3.842105263157894	101.0
406	1.0	8.526315789473685	4.210526315789473	101.0
407	1.0	8.526315789473685	4.578947368421051	101.0
408	1.0	8.526315789473685	4.94736842105263	101.0
409	1.0	8.526315789473685	5.315789473684209	101.0
410	1.0	8.526315789473685	5.684210526315788	101.0
411	1.0	8.526315789473685	6.052631578947366	101.0
412	1.0	8.526315789473685	6.421052631578945	101.0
413	1.0	8.526315789473685	6.789473684210524	101.0
414	1.0	8.526315789473685	7.157894736842103	101.0
415	1.0	8.526315789473685	7.526315789473681	101.0
416	1.0	8.526315789473685	7.89473684210526	101.0
417	1.0	8.526315789473685	8.263157894736839	101.0
418	1.0	8.894736842105264	2.0	101.0
419	1.0	8.894736842105264	2.3684210526315788	101.0
420	1.0	8.894736842105264	2.7368421052631575	101.0
421	1.0	8.894736842105264	3.1052631578947363	101.0
422	1.0	8.894736842105264	3.473684210526315	101.0
423	1.0	8.894736842105264	3.842105263157894	101.0
424	1.0	8.894736842105264	4.210526315789473	101.0
425	1.0	8.894736842105264	4.578947368421051	101.0
426	1.0	8.894736842105264	4.94736842105263	101.0
427	1.0	8.894736842105264	5.315789473684209	101.0
428	1.0	8.894736842105264	5.684210526315788	101.0
429	1.0	8.894736842105264	6.052631578947366	101.0
430	1.0	8.894736842105264	6.421052631578945	101.0
431	1.0	8.894736842105264	6.789473684210524	101.0
432	1.0	8.894736842105264	7.157894736842103	101.0
433	1.0	8.894736842105264	7.526315789473681	101.0
434	1.0	8.894736842105264	7.89473684210526	101.0
435	1.0	8.894736842105264	8.263157894736839	101.0
436	1.0	8.894736842105264	8.631578947368418	101.0
437	1.0	9.263157894736842	2.0	101.0
438	1.0	9.263157894736842	2.3684210526315788	101.0
439	1.0	9.263157894736842	2.7368421052631575	101.0
440	1.0	9.263157894736842	3.1052631578947363	101.0
441	1.0	9.263157894736842	3.473684210526315	101.0
442	1.0	9.263157894736842	3.842105263157894	101.0
443	1.0	9.263157894736842	4.210526315789473	101.0
444	1.0	9.263157894736842	4.578947368421051	101.0
445	1.0	9.263157894736842	4.94736842105263	101.0
446	1.0	9.263157894736842	5.315789473684209	101.0
447	1.0	9.263157894736842	5.684210526315788	101.0
448	1.0	9.263157894736842	6.052631578947366	101.0
449	1.0	9.263157894736842	6.421052631578945	101.0
450	1.0	9.263157894736842	6.789473684210524	101.0
451	1.0	9.263157894736842	7.157894736842103	101.0
452	1.0	9.263157894736842	7.526315789473681	101.0
453	1.0	9.263157894736842	7.89473684210526	101.0
454	1.0	9.263157894736842	8.263157894736839	101.0
455	1.0	9.263157894736842	8.631578947368418	101.0
456	1.0	9.263157894736842	8.999999999999996	101.0
457	1.0	9.631578947368421	2.0	101.0
458	1.0	9.631578947368421	2.3684210526315788	101.0
459	1.0	9.631578947368421	2.7368421052631575	101.0
460	1.0	9.631578947368421	3.1052631578947363	101.0
461	1.0	9.631578947368421	3.473684210526315	101.0
462	1.0	9.631578947368421	3.842105263157894	101.0
463	1.0	9.631578947368421	4.210526315789473	101.0
464	1.0	9.631578947368421	4.578947368421051	101.0
465	1.0	9.631578947368421	4.94736842105263	101.0
466	1.0	9.631578947368421	5.315789473684209	101.0
467	1.0	9.631578947368421	5.684210526315788	101.0
468	1.0	9.631578947368421	6.052631578947366	101.0
469	1.0	9.631578947368421	6.421052631578945	101.0
470	1.0	9.631578947368421	6.789473684210524	101.0
471	1.0	9.631578947368421	7.157894736842103	101.0
472	1.0	9.631578947368421	7.526315789473681	101.0
473	1.0	9.631578947368421	7.89473684210526	101.0
474	1.0	9.631578947368421	8.263157894736839	101.0
475	1.0	9.631578947368421	8.631578947368418	101.0
476	1.0	9.631578947368421	8.999999999999996	101.0
477	1.0	9.631578947368421	9.368421052631575	101.0
478	1.0	10.0	2.0	101.0
479	1.0	10.0	2.3684210526315788	101.0
480	1.0	10.0	2.7368421052631575	101.0
481	1.0	10.0	3.1052631578947363	101.0
482	1.0	10.0	3.473684210526315	101.0
483	1.0	10.0	3.842105263157894	101.0
484	1.0	10.0	4.210526315789473	101.0
485	1.0	10.0	4.578947368421051	101.0
486	1.0	10.0	4.94736842105263	101.0
487	1.0	10.0	5.315789473684209	101.0
488	1.0	10.0	5.684210526315788	101.0
489	1.0	10.0	6.052631578947366	101.0
490	1.0	10.0	6.421052631578945	101.0
491	1.0	10.0	6.789473684210524	101.0
492	1.0	10.0	7.157894736842103	101.0
493	1.0	10.0	7.526315789473681	101.0
494	1.0	10.0	7.89473684210526	101.0
495	1.0	10.0	8.263157894736839	101.0
496	1.0	10.0	8.631578947368418	101.0
497	1.0	10.0	8.999999999999996	101.0
498	1.0	10.0	9.368421052631575	101.0
499	1.0	10.0	9.736842105263154	101.0
500	2.0	3.0	2.0	101.0
501	2.0	3.0	2.3684210526315788	101.0
502	2.0	3.0	2.7368421052631575	101.0
503	2.0	3.3684210526315788	2.0	101.0
504	2.0	3.3684210526315788	2.3684210526315788	101.0
505	2.0	3.3684210526315788	2.7368421052631575	101.0
506	2.0	3.3684210526315788	3.1052631578947363	101.0
507	2.0	3.736842105263158	2.0	101.0
508	2.0	3.736842105263158	2.3684210526315788	101.0
509	2.0	3.736842105263158	2.7368421052631575	101.0
510	2.0	3.736842105263158	3.1052631578947363	101.0
511	2.0	3.736842105263158	3.473684210526315	101.0
512	2.0	4.105263157894736	2.0	101.0
513	2.0	4.105263157894736	2.3684210526315788	101.0
514	2.0	4.105263157894736	2.7368421052631575	101.0
515	2.0	4.105263157894736	3.1052631578947363	101.0
516	2.0	4.105263157894736	3.473684210526315	101.0
517	2.0	4.105263157894736	3.842105263157894	101.0
518	2.0	4.473684210526316	2.0	101.0
519	2.0	4.473684210526316	2.3684210526315788	101.0
520	2.0	4.473684210526316	2.7368421052631575	101.0
521	2.0	4.473684210526316	3.1052631578947363	101.0
522	2.0	4.473684210526316	3.473684210526315	101.0
523	2.0	4.473684210526316	3.842105263157894	101.0
524	2.0	4.473684210526316	4.210526315789473	101.0
525	2.0	4.842105263157895	2.0	101.0
526	2.0	4.842105263157895	2.3684210526315788	101.0
527	2.0	4.842105263157895	2.7368421052631575	101.0
528	2.0	4.842105263157895	3.1052631578947363	101.0
529	2.0	4.842105263157895	3.473684210526315	101.0
530	2.0	4.842105263157895	3.842105263157894	101.0
531	2.0	4.842105263157895	4.210526315789473	101.0
532	2.0	4.842105263157895	4.578947368421051	101.0
533	2.0	5.2105263157894735	2.0	101.0
534	2.0	5.2105263157894735	2.3684210526315788	101.0
535	2.0	5.2105263157894735	2.7368421052631575	101.0
536	2.0	5.2105263157894735	3.1052631578947363	101.0
537	2.0	5.2105263157894735	3.473684210526315	101.0
538	2.0	5.2105263157894735	3.842105263157894	101.0
539	2.0	5.2105263157894735	4.210526315789473	101.0
540	2.0	5.2105263157894735	4.578947368421051	101.0
541	2.0	5.2105263157894735	4.94736842105263	101.0
542	2.0	5.578947368421053	2.0	101.0
543	2.0	5.578947368421053	2.3684210526315788	101.0
544	2.0	5.578947368421053	2.7368421052631575	101.0
