3.000000	2.000000	-0.999912	-1.549363	-0.096170	-3.850745	1.188117	1.217813	1.235447	1.245485	1.251258	1.300933	1.443495	0.470675	2.216742
3.000000	2.368421	-0.973176	-1.807822	-0.108986	-3.898270	1.276547	1.300624	1.303204	1.314923	1.321241	1.380021	1.520076	0.493304	3.221384
3.000000	2.736842	-0.649244	-1.634332	0.012604	-3.647365	1.085895	1.119056	1.129256	1.141613	1.147657	1.205739	1.339769	0.436694	1.064401
3.368421	2.000000	-0.963480	-1.227436	0.092200	-4.066816	1.241597	1.268854	1.285621	1.296277	1.301888	1.348871	1.457296	0.338115	2.858088
3.368421	2.368421	-0.088181	-2.129241	0.829831	-3.297658	0.772707	0.785288	0.791285	0.814908	0.825383	0.902134	1.061067	-0.327257	19.507334
3.368421	2.736842	-0.999880	-2.488640	0.236046	-4.040871	1.333822	1.371145	1.395912	1.406906	1.413426	1.483864	1.605669	0.221945	5.182036
3.368421	3.105263	0.001929	-1.625705	-0.944979	-3.109673	0.210111	0.223968	0.232040	0.239916	0.243471	0.283263	0.398333	0.279777	1.401396
3.736842	2.000000	-0.993793	-1.459162	-0.020483	-3.758645	1.059189	1.091322	1.106370	1.117070	1.122232	1.181919	1.304697	0.477561	2.701506
3.736842	2.368421	-0.905866	-1.574216	0.005632	-3.775608	1.077525	1.108234	1.130225	1.145133	1.150966	1.211268	1.339169	0.464310	2.614685
3.736842	2.736842	-0.831869	-1.701320	-0.006099	-3.796579	1.104625	1.149455	1.170415	1.184089	1.190488	1.250743	1.374315	0.476030	2.503925
3.736842	3.105263	-0.685095	-1.680259	-0.067631	-3.784249	1.108929	1.139537	1.155405	1.174698	1.182087	1.243183	1.377801	0.529299	1.567574
3.736842	3.473684	-0.613924	-1.739046	0.055680	-3.842884	1.180595	1.210727	1.229249	1.249048	1.258614	1.316700	1.443824	0.421580	1.427590
4.105263	2.000000	-0.998217	-1.440967	-0.028647	-3.776008	1.037983	1.068447	1.082884	1.098684	1.104792	1.163949	1.274521	0.505075	2.603145
4.105263	2.368421	-0.725684	-1.050121	0.290167	-3.966870	1.048480	1.082719	1.103991	1.113757	1.119303	1.170473	1.286212	0.277723	2.965525
4.105263	2.736842	-0.850939	-1.622123	-0.036570	-3.794529	1.060757	1.101274	1.118083	1.137200	1.143281	1.201960	1.327547	0.520069	1.946439
4.105263	3.105263	-1.000000	-1.892482	0.105554	-4.137010	1.219872	1.251239	1.276433	1.312972	1.329417	1.416145	1.548892	0.397474	3.351973
4.105263	3.473684	-0.997363	-1.954171	0.052715	-4.252856	1.301298	1.335973	1.358086	1.386944	1.401059	1.521828	1.630009	0.472173	2.164259
4.105263	3.842105	-0.989114	-2.315445	0.066587	-4.418227	1.388521	1.425559	1.445916	1.471631	1.481614	1.593145	1.747336	0.486070	2.716221
4.473684	2.000000	-0.995070	-1.421968	-0.054721	-3.777300	1.006712	1.029842	1.043007	1.061383	1.068650	1.146242	1.254930	0.561698	2.554694
4.473684	2.368421	-0.942366	-1.487680	-0.045857	-3.788778	1.017831	1.045992	1.060565	1.081485	1.090399	1.165530	1.277035	0.548985	2.139229
