	J	r_X	sigma_Lambda_over_Lambda	Tmax_over_tau_E	sigma_t	tau_rp	g_E	g_I	beta	K	ell	CV_K	idx_species	idx_combined
28	0.00013250987470912073	8.200380847048462	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
29	0.00013250987470912073	8.69466188434954	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
30	0.00013250987470912073	8.96791915194019	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
31	0.00013250987470912073	10.448903278206183	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
32	0.00013250987470912073	13.647212517198964	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
33	0.00044325198775167123	14.40723419230236	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
34	0.00044325198775167123	30.297973174770597	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
35	0.00044325198775167123	37.00783616898212	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
36	0.00044325198775167123	42.51592179615114	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
37	0.00044325198775167123	44.83909105483611	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
38	0.00044325198775167123	48.24001298218932	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
39	0.00014397624075211917	13.473414232329256	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
40	0.00014397624075211917	14.265863567904153	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
41	0.00014397624075211917	14.561751812809668	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
42	0.00014397624075211917	14.99574844845746	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
43	0.00014397624075211917	15.213529819035267	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
44	0.00014397624075211917	17.246075018100672	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
45	0.00014397624075211917	23.182574542522925	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
46	0.00014397624075211917	30.549662717263622	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
47	0.00014397624075211917	50.380023770150565	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
48	0.00014397624075211917	60.59853781329996	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
49	0.00014397624075211917	71.93143575210684	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
50	0.00014397624075211917	74.36673026042722	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
51	0.00014397624075211917	77.5102893862237	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
52	0.00013250987470912073	7.223654787813233	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
53	0.00013250987470912073	7.798924177765641	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
54	0.00013250987470912073	8.200380847048462	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
55	0.00013250987470912073	8.69466188434954	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
56	0.00013250987470912073	8.96791915194019	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
57	0.00013250987470912073	10.448903278206183	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
58	0.00013250987470912073	13.647212517198964	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
59	0.00044325198775167123	14.40723419230236	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
60	0.00044325198775167123	30.297973174770597	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
61	0.00044325198775167123	37.00783616898212	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
62	0.00044325198775167123	42.51592179615114	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
63	0.00044325198775167123	44.83909105483611	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
64	0.00044325198775167123	48.24001298218932	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
65	0.00014397624075211917	13.473414232329256	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
66	0.00014397624075211917	14.265863567904153	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
67	0.00014397624075211917	14.561751812809668	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
68	0.00014397624075211917	14.99574844845746	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
69	0.00014397624075211917	15.213529819035267	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
70	0.00014397624075211917	17.246075018100672	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
71	0.00014397624075211917	23.182574542522925	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
72	0.00014397624075211917	30.549662717263622	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
73	0.00014397624075211917	50.380023770150565	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
74	0.00014397624075211917	60.59853781329996	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
75	0.00014397624075211917	71.93143575210684	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
76	0.00014397624075211917	74.36673026042722	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
77	0.00014397624075211917	77.5102893862237	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
78	0.00013250987470912073	7.223654787813233	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
79	0.00013250987470912073	7.798924177765641	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
80	0.00013250987470912073	8.200380847048462	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
81	0.00013250987470912073	8.69466188434954	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
82	0.00013250987470912073	8.96791915194019	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
83	0.00013250987470912073	10.448903278206183	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
84	0.00013250987470912073	13.647212517198964	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
85	0.00044325198775167123	14.40723419230236	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
86	0.00044325198775167123	30.297973174770597	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
87	0.00044325198775167123	37.00783616898212	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
88	0.00044325198775167123	42.51592179615114	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
89	0.00044325198775167123	44.83909105483611	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
90	0.00044325198775167123	48.24001298218932	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
91	0.00014397624075211917	13.473414232329256	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
92	0.00014397624075211917	14.265863567904153	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
93	0.00014397624075211917	14.561751812809668	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
94	0.00014397624075211917	14.99574844845746	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
95	0.00014397624075211917	15.213529819035267	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
96	0.00014397624075211917	17.246075018100672	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
97	0.00014397624075211917	23.182574542522925	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
98	0.00014397624075211917	30.549662717263622	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
99	0.00014397624075211917	50.380023770150565	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
100	0.00014397624075211917	60.59853781329996	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
101	0.00014397624075211917	71.93143575210684	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
102	0.00014397624075211917	74.36673026042722	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
103	0.00014397624075211917	77.5102893862237	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
104	0.00013250987470912073	7.223654787813233	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
105	0.00013250987470912073	7.798924177765641	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
106	0.00013250987470912073	8.200380847048462	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
107	0.00013250987470912073	8.69466188434954	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
108	0.00013250987470912073	8.96791915194019	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
109	0.00013250987470912073	10.448903278206183	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
110	0.00013250987470912073	13.647212517198964	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
111	0.00044325198775167123	14.40723419230236	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
112	0.00044325198775167123	30.297973174770597	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
113	0.00044325198775167123	37.00783616898212	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
114	0.00044325198775167123	42.51592179615114	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
115	0.00044325198775167123	44.83909105483611	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
116	0.00044325198775167123	48.24001298218932	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
117	0.00014397624075211917	13.473414232329256	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
118	0.00014397624075211917	14.265863567904153	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
119	0.00014397624075211917	14.561751812809668	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
120	0.00014397624075211917	14.99574844845746	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
121	0.00014397624075211917	15.213529819035267	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
122	0.00014397624075211917	17.246075018100672	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
123	0.00014397624075211917	23.182574542522925	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
124	0.00014397624075211917	30.549662717263622	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
125	0.00014397624075211917	50.380023770150565	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
126	0.00014397624075211917	60.59853781329996	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
127	0.00014397624075211917	71.93143575210684	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
128	0.00014397624075211917	74.36673026042722	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
129	0.00014397624075211917	77.5102893862237	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	5.442265219172208	0.015187274194870528	1.0	1.0
130	0.00013250987470912073	7.223654787813233	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
131	0.00013250987470912073	7.798924177765641	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
132	0.00013250987470912073	8.200380847048462	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
133	0.00013250987470912073	8.69466188434954	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
134	0.00013250987470912073	8.96791915194019	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
135	0.00013250987470912073	10.448903278206183	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
136	0.00013250987470912073	13.647212517198964	0.7852976206468583	200.0	0.01	0.002	9.972540734940784	8.399857837811428	0.33377119484906065	500.0	4.140694372426178	0.0199846588484741	0.0	0.0
137	0.00044325198775167123	14.40723419230236	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
138	0.00044325198775167123	30.297973174770597	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
139	0.00044325198775167123	37.00783616898212	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
140	0.00044325198775167123	42.51592179615114	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
141	0.00044325198775167123	44.83909105483611	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
142	0.00044325198775167123	48.24001298218932	6.561565376532942	200.0	0.01	0.002	4.58230438517752	2.728729673586847	0.8067002563887169	500.0	2.5073713179796586	0.007286809919624974	1.0	0.0
143	0.00014397624075211917	13.473414232329256	1.7167434820209588	200.0	0.01	0.002	4.201485230426759	3.2440402983513326	0.17874068447779198	500.0	1.9003570443737805	0.015187274194870528	0.0	1.0
