0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	3.687596	12.686237	200.000000	5.503605	4.169832	4.370154	7.281919	-4.856846	6.372587	35.690821	0.340382	0.998062	-0.013067	-0.262530	0.020000	1.996667	0.000000	0.000000	0.120676	-0.185948	-0.065272	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	4.061587	12.686237	200.000000	6.058795	4.164856	4.924999	8.095819	-5.861172	6.707665	54.749345	0.337770	0.994068	-0.018729	-0.264571	0.023333	1.996667	0.000000	0.000000	0.133101	-0.203464	-0.070363	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	4.222100	12.686237	200.000000	6.364837	4.073317	4.912563	7.620853	-6.192044	7.122253	48.418894	0.346548	0.986315	-0.023920	-0.321308	0.023333	1.996667	0.000000	0.000000	0.139205	-0.209990	-0.070785	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	4.456240	12.686237	200.000000	6.803911	4.200262	5.173570	9.003284	-6.085092	6.827405	41.108922	0.331336	0.999674	-0.010773	-0.257527	0.020000	1.996667	0.000000	0.000000	0.147562	-0.222474	-0.074912	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	4.578020	12.686237	200.000000	6.797498	4.006206	5.351831	7.505881	-6.940034	7.035286	45.557142	0.336863	0.999300	-0.027414	-0.311697	0.026667	1.996667	0.000000	0.000000	0.150122	-0.225710	-0.075589	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	5.909600	12.686237	200.000000	9.047889	3.982034	6.686257	7.674583	-10.423535	8.753727	50.171853	0.339374	0.998171	-0.057411	-0.312082	0.020000	1.996667	0.000000	0.000000	0.197029	-0.284611	-0.087582	0.012686
0.010000	0.002000	8.798048	7.641737	0.255661	500.000000	0.100000	0.025806	1.000000	0.001000	0.903901	0.000731	9.743041	12.686237	200.000000	15.203770	3.952237	10.609108	8.852052	-19.971497	11.168727	66.101120	0.307445	0.983089	-0.087484	-0.442740	0.023333	1.996667	0.000000	0.000000	0.330557	-0.443832	-0.113275	0.012686
0.010000	0.002000	8.105615	4.696531	1.787534	500.000000	0.100000	0.006960	1.000000	0.001000	8.573775	0.000725	10.868131	3.310851	200.000000	23.839045	1.576281	12.537048	34.454053	-35.081207	9.376958	77.939571	0.439956	1.000000	-0.030700	-0.005574	0.090000	1.996667	1.000000	0.000000	0.406157	-0.406484	-0.000327	0.003311
0.010000	0.002000	8.105615	4.696531	1.787534	500.000000	0.100000	0.006960	1.000000	0.001000	8.573775	0.000725	22.692651	3.310851	200.000000	45.589645	0.996681	29.530527	40.627882	-422.805916	18.134177	88.991006	0.332020	1.000000	-0.251196	-0.298181	1.026667	1.996667	1.000000	0.000000	0.812837	-0.826333	-0.013496	0.003311
0.010000	0.002000	8.105615	4.696531	1.787534	500.000000	0.100000	0.006960	1.000000	0.001000	8.573775	0.000725	28.371374	3.310851	200.000000	54.970747	1.039687	35.373232	39.180321	-358.329289	22.475009	134.722269	0.337772	1.000000	-0.235999	-0.205082	0.070000	1.996667	1.000000	0.000000	1.000609	-1.013156	-0.012547	0.003311
0.010000	0.002000	8.105615	4.696531	1.787534	500.000000	0.100000	0.006960	1.000000	0.001000	8.573775	0.000725	32.460759	3.310851	200.000000	62.019896	0.874887	32.907283	45.594798	-685.456061	48.974160	195.916884	0.433772	1.000000	-0.321107	-0.393405	0.080000	1.996667	1.000000	0.000000	1.137960	-1.149665	-0.011705	0.003311
