	J	r_X	sigma_Lambda_over_Lambda	Tmax_over_tau_E	sigma_t	tau_rp	g_E	g_I	beta	K	ell	CV_K	idx_species	idx_combined
39	0.00013026494559031425	13.31927114835645	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
40	0.00013026494559031425	14.48441128037652	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
41	0.00013026494559031425	14.647078139911251	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
42	0.00013026494559031425	15.261960826211007	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
43	0.00013026494559031425	15.52627433232052	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
44	0.00013026494559031425	18.007308528664677	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
45	0.00013026494559031425	23.912331023805454	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
46	0.00013026494559031425	30.380345203899104	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
47	0.00013026494559031425	52.330748615250265	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
48	0.00013026494559031425	61.6746717573527	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
49	0.00013026494559031425	72.26729501165805	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
50	0.00013026494559031425	75.22081622293734	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
51	0.00013026494559031425	78.72068411169188	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
52	1.000000116544458e-05	30.234673456745977	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
53	1.000000116544458e-05	33.164448975997836	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
54	1.000000116544458e-05	35.384623493599214	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
55	1.000000116544458e-05	38.633660566122316	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
56	1.000000116544458e-05	39.97181469547503	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
57	1.000000116544458e-05	56.48612793256832	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
58	1.000000116544458e-05	70.75450097240197	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
59	0.00034292339158021646	17.668753891416262	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
60	0.00034292339158021646	32.88621914983468	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
61	0.00034292339158021646	38.916148438967355	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
62	0.00034292339158021646	44.73260634731122	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
63	0.00034292339158021646	47.0732884302353	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
64	0.00034292339158021646	50.52322037966226	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
65	0.00013026494559031425	13.31927114835645	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
66	0.00013026494559031425	14.48441128037652	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
67	0.00013026494559031425	14.647078139911251	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
68	0.00013026494559031425	15.261960826211007	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
69	0.00013026494559031425	15.52627433232052	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
70	0.00013026494559031425	18.007308528664677	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
71	0.00013026494559031425	23.912331023805454	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
72	0.00013026494559031425	30.380345203899104	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
73	0.00013026494559031425	52.330748615250265	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
74	0.00013026494559031425	61.6746717573527	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
75	0.00013026494559031425	72.26729501165805	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
76	0.00013026494559031425	75.22081622293734	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
77	0.00013026494559031425	78.72068411169188	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
78	1.000000116544458e-05	30.234673456745977	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
79	1.000000116544458e-05	33.164448975997836	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
80	1.000000116544458e-05	35.384623493599214	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
81	1.000000116544458e-05	38.633660566122316	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
82	1.000000116544458e-05	39.97181469547503	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
83	1.000000116544458e-05	56.48612793256832	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
84	1.000000116544458e-05	70.75450097240197	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
85	0.00034292339158021646	17.668753891416262	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
86	0.00034292339158021646	32.88621914983468	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
87	0.00034292339158021646	38.916148438967355	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
88	0.00034292339158021646	44.73260634731122	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
89	0.00034292339158021646	47.0732884302353	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
90	0.00034292339158021646	50.52322037966226	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
91	0.00013026494559031425	13.31927114835645	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
92	0.00013026494559031425	14.48441128037652	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
93	0.00013026494559031425	14.647078139911251	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
94	0.00013026494559031425	15.261960826211007	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
95	0.00013026494559031425	15.52627433232052	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
96	0.00013026494559031425	18.007308528664677	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
97	0.00013026494559031425	23.912331023805454	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
98	0.00013026494559031425	30.380345203899104	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
99	0.00013026494559031425	52.330748615250265	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
100	0.00013026494559031425	61.6746717573527	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
101	0.00013026494559031425	72.26729501165805	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
102	0.00013026494559031425	75.22081622293734	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
103	0.00013026494559031425	78.72068411169188	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
104	1.000000116544458e-05	30.234673456745977	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
105	1.000000116544458e-05	33.164448975997836	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
106	1.000000116544458e-05	35.384623493599214	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
107	1.000000116544458e-05	38.633660566122316	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
108	1.000000116544458e-05	39.97181469547503	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
109	1.000000116544458e-05	56.48612793256832	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
110	1.000000116544458e-05	70.75450097240197	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
111	0.00034292339158021646	17.668753891416262	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
112	0.00034292339158021646	32.88621914983468	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
113	0.00034292339158021646	38.916148438967355	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
114	0.00034292339158021646	44.73260634731122	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
115	0.00034292339158021646	47.0732884302353	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
116	0.00034292339158021646	50.52322037966226	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
117	0.00013026494559031425	13.31927114835645	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
118	0.00013026494559031425	14.48441128037652	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
119	0.00013026494559031425	14.647078139911251	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
120	0.00013026494559031425	15.261960826211007	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
121	0.00013026494559031425	15.52627433232052	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
122	0.00013026494559031425	18.007308528664677	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
123	0.00013026494559031425	23.912331023805454	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	1.6537154659094804	0.016753522781185606	0.0	1.0
124	0.00013026494559031425	30.380345203899104	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
125	0.00013026494559031425	52.330748615250265	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
126	0.00013026494559031425	61.6746717573527	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
127	0.00013026494559031425	72.26729501165805	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
128	0.00013026494559031425	75.22081622293734	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
129	0.00013026494559031425	78.72068411169188	1.9223717573789951	200.0	0.01	0.002	4.193646336216857	2.921547673876025	0.1360585138494172	500.0	4.7226088577898135	0.016753522781185606	1.0	1.0
130	1.000000116544458e-05	30.234673456745977	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
131	1.000000116544458e-05	33.164448975997836	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
132	1.000000116544458e-05	35.384623493599214	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
133	1.000000116544458e-05	38.633660566122316	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
134	1.000000116544458e-05	39.97181469547503	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
135	1.000000116544458e-05	56.48612793256832	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
136	1.000000116544458e-05	70.75450097240197	1.0723069736234536	200.0	0.01	0.002	7.102008331742646	6.624827652754239	0.1270241171871309	500.0	3.2443498376573308	0.08908465946488932	0.0	0.0
137	0.00034292339158021646	17.668753891416262	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
138	0.00034292339158021646	32.88621914983468	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
139	0.00034292339158021646	38.916148438967355	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
140	0.00034292339158021646	44.73260634731122	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
141	0.00034292339158021646	47.0732884302353	1.6736530828779235	200.0	0.01	0.002	6.3004073381537555	2.0613399508755776	0.621021270134094	500.0	6.665971363754955	0.01047291413981408	1.0	0.0
