17	12	3	35.249	1	1	1
17	25	0	24.49	1	1	1
17	25	1	38.833	1	1	1
17	25	2	36.283	1	1	1
17	25	3	46.707	1	1	1
17	50	0	52.556	1	1	1
17	50	1	43.237	1	1	1
17	50	2	36.439	1	1	1
17	50	3	38.334	1	1	1
17	99	0	43.531	1	1	1
17	99	1	39.066	1	1	1
17	99	2	37.468	1	1	1
17	99	3	28.548	1	1	1
18	0	0	10.278	1	0	1
18	0	1	7.1563	1	0	1
18	0	2	10.924	1	0	1
18	0	3	13.431	1	0	1
18	6	0	9.3033	1	0	1
18	6	1	11.015	1	0	1
18	6	2	4.4909	1	0	1
18	6	3	7.8169	1	0	1
18	12	0	13.428	1	0	1
18	12	1	10.676	1	0	1
18	12	2	10.822	1	0	1
18	12	3	13.714	1	0	1
18	25	0	22.458	1	0	1
18	25	1	14.577	1	0	1
18	25	2	21.92	1	0	1
18	25	3	8.5904	1	0	1
18	50	0	25.035	1	0	1
18	50	1	26.636	1	0	1
18	50	2	18.541	1	0	1
18	50	3	22.152	1	0	1
18	99	0	28.172	1	0	1
18	99	1	23.735	1	0	1
18	99	2	11.824	1	0	1
18	99	3	18.908	1	0	1
19	0	0	0	1	1	1
19	0	1	0	1	1	1
19	0	2	0	1	1	1
19	0	3	0	1	1	1
19	6	0	0	1	1	1
19	6	1	0	1	1	1
19	6	2	0	1	1	1
19	6	3	0	1	1	1
19	12	0	15.012	1	1	1
19	12	1	3.831	1	1	1
19	12	2	1.7009	1	1	1
19	12	3	0	1	1	1
19	25	0	23.983	1	1	1
19	25	1	10.21	1	1	1
19	25	2	3.8925	1	1	1
19	25	3	0.020507	1	1	1
19	50	0	23.918	1	1	1
19	50	1	15.721	1	1	1
19	50	2	5.7816	1	1	1
19	50	3	4.8977	1	1	1
19	99	0	35.409	1	1	1
19	99	1	12.384	1	1	1
19	99	2	17.34	1	1	1
19	99	3	8.1577	1	1	1
21	0	0	7.0167	1	1	1
21	0	1	0	1	1	1
21	0	2	0	1	1	1
21	0	3	0.94437	1	1	1
21	6	0	10.681	1	1	1
21	6	1	0.91827	1	1	1
21	6	2	0	1	1	1
21	6	3	0	1	1	1
21	12	0	13.799	1	1	1
21	12	1	3.4003	1	1	1
21	12	2	0	1	1	1
21	12	3	3.5947	1	1	1
21	25	0	18.388	1	1	1
21	25	1	10.803	1	1	1
21	25	2	14.516	1	1	1
21	25	3	13.752	1	1	1
21	50	0	35.063	1	1	1
21	50	1	26.681	1	1	1
21	50	2	40.97	1	1	1
21	50	3	25.638	1	1	1
21	99	0	53.971	1	1	1
21	99	1	35.407	1	1	1
21	99	2	43.651	1	1	1
21	99	3	45.149	1	1	1
23	0	0	21.428	1	1	1
23	0	1	30.576	1	1	1
23	0	2	24.828	1	1	1
23	0	3	54.886	1	1	1
23	6	0	42.869	1	1	1
23	6	1	41.91	1	1	1
23	6	2	60.189	1	1	1
23	6	3	78.176	1	1	1
23	12	0	35.354	1	1	1
23	12	1	33.95	1	1	1
23	12	2	35.559	1	1	1
23	12	3	74.473	1	1	1
23	25	0	24.553	1	1	1
23	25	1	30.229	1	1	1
23	25	2	23.879	1	1	1
23	25	3	64.695	1	1	1
23	50	0	14.243	1	1	1
23	50	1	23.478	1	1	1
23	50	2	25.289	1	1	1
23	50	3	56.42	1	1	1
23	99	0	27.634	1	1	1
23	99	1	34.99	1	1	1
23	99	2	61.217	1	1	1
23	99	3	77.055	1	1	1
25	0	0	28.772	1	1	1
25	0	1	4.2286	1	1	1
25	0	2	2.7548	1	1	1
25	0	3	5.5096	1	1	1
25	6	0	25.138	1	1	1
25	6	1	7.3749	1	1	1
25	6	2	7.1153	1	1	1
25	6	3	6.4747	1	1	1
25	12	0	28.485	1	1	1
25	12	1	25.412	1	1	1
25	12	2	23.098	1	1	1
25	12	3	22.156	1	1	1
25	25	0	42.376	1	1	1
25	25	1	23.261	1	1	1
25	25	2	22.336	1	1	1
25	25	3	27.776	1	1	1
25	50	0	50.352	1	1	1
25	50	1	37.62	1	1	1
25	50	2	38.439	1	1	1
25	50	3	29.166	1	1	1
25	99	0	54.57	1	1	1
25	99	1	55.961	1	1	1
25	99	2	53.23	1	1	1
25	99	3	50.871	1	1	1
27	0	0	0	1	0	1
27	0	1	0	1	0	1
27	0	2	0	1	0	1
27	0	3	0	1	0	1
27	6	0	21.254	1	0	1
27	6	1	11.588	1	0	1
27	6	2	31.337	1	0	1
27	6	3	21.798	1	0	1
27	12	0	22.916	1	0	1
27	12	1	48.851	1	0	1
27	12	2	54.364	1	0	1
27	12	3	47.063	1	0	1
27	25	0	24.206	1	0	1
27	25	1	27.575	1	0	1
27	25	2	39.738	1	0	1
27	25	3	36.314	1	0	1
27	50	0	43.813	1	0	1
27	50	1	13.293	1	0	1
27	50	2	24.09	1	0	1
27	50	3	28.819	1	0	1
27	99	0	21.739	1	0	1
27	99	1	25.939	1	0	1
27	99	2	33.079	1	0	1
27	99	3	25.135	1	0	1
28	0	0	0	1	1	1
28	0	1	0	1	1	1
28	0	2	0	1	1	1
28	0	3	0	1	1	1
28	6	0	32.869	1	1	1
28	6	1	25.838	1	1	1
28	6	2	23.844	1	1	1
28	6	3	11.427	1	1	1
28	12	0	50.974	1	1	1
28	12	1	27.723	1	1	1
28	12	2	31.803	1	1	1
28	12	3	23.249	1	1	1
28	25	0	64.755	1	1	1
28	25	1	47.817	1	1	1
28	25	2	30.663	1	1	1
28	25	3	26.138	1	1	1
28	50	0	51.029	1	1	1
28	50	1	47.578	1	1	1
28	50	2	36.67	1	1	1
28	50	3	37.676	1	1	1
28	99	0	38.226	1	1	1
28	99	1	40.426	1	1	1
28	99	2	36.227	1	1	1
28	99	3	33.797	1	1	1
29	0	0	35.781	1	0	1
29	0	1	34.729	1	0	1
29	0	2	37.83	1	0	1
29	0	3	29.047	1	0	1
29	6	0	29.447	1	0	1
29	6	1	34.644	1	0	1
29	6	2	31.837	1	0	1
29	6	3	28.573	1	0	1
29	12	0	31.853	1	0	1
29	12	1	31.978	1	0	1
29	12	2	23.781	1	0	1
29	12	3	20.124	1	0	1
29	25	0	62.236	1	0	1
29	25	1	33.537	1	0	1
29	25	2	31.605	1	0	1
29	25	3	49.382	1	0	1
29	50	0	47.4	1	0	1
29	50	1	42.371	1	0	1
29	50	2	86.819	1	0	1
29	50	3	55.022	1	0	1
29	99	0	37.266	1	0	1
29	99	1	64.791	1	0	1
29	99	2	20.837	1	0	1
29	99	3	52.006	1	0	1
33	0	0	48.368	1	1	1
33	0	1	4.9062	1	1	1
33	0	2	0.84175	1	1	1
33	0	3	6.3942	1	1	1
33	6	0	133.79	1	1	1
33	6	1	103.01	1	1	1
33	6	2	56.924	1	1	1
33	6	3	64.787	1	1	1
33	12	0	162.08	1	1	1
33	12	1	116.42	1	1	1
33	12	2	108.49	1	1	1
33	12	3	79.114	1	1	1
33	25	0	140.99	1	1	1
33	25	1	86.583	1	1	1
33	25	2	88.214	1	1	1
33	25	3	87.568	1	1	1
33	50	0	150.39	1	1	1
33	50	1	104.46	1	1	1
33	50	2	85.38	1	1	1
33	50	3	74.915	1	1	1
33	99	0	140.16	1	1	1
33	99	1	97.178	1	1	1
33	99	2	71.516	1	1	1
33	99	3	88.525	1	1	1
35	0	0	49.547	1	1	1
35	0	1	91.807	1	1	1
35	0	2	107.69	1	1	1
35	0	3	154.81	1	1	1
35	6	0	71.072	1	1	1
35	6	1	97.204	1	1	1
35	6	2	111.42	1	1	1
35	6	3	172.9	1	1	1
35	12	0	73.713	1	1	1
35	12	1	111.29	1	1	1
35	12	2	131.75	1	1	1
35	12	3	160.1	1	1	1
35	25	0	70.453	1	1	1
35	25	1	107.46	1	1	1
35	25	2	109.41	1	1	1
35	25	3	175.24	1	1	1
35	50	0	75.829	1	1	1
35	50	1	102.74	1	1	1
35	50	2	124.09	1	1	1
35	50	3	157.15	1	1	1
35	99	0	77.405	1	1	1
35	99	1	108.33	1	1	1
35	99	2	107.85	1	1	1
35	99	3	171.29	1	1	1
38	0	0	36.751	1	1	1
38	0	1	58.138	1	1	1
38	0	2	73.087	1	1	1
38	0	3	38.222	1	1	1
38	6	0	65.244	1	1	1
38	6	1	96.063	1	1	1
38	6	2	90.589	1	1	1
38	6	3	68.873	1	1	1
38	12	0	73.021	1	1	1
38	12	1	85.699	1	1	1
38	12	2	102.97	1	1	1
38	12	3	76.32	1	1	1
38	25	0	84.939	1	1	1
38	25	1	94.497	1	1	1
38	25	2	92.762	1	1	1
38	25	3	87.974	1	1	1
38	50	0	97.472	1	1	1
38	50	1	91.69	1	1	1
38	50	2	118.67	1	1	1
38	50	3	87.767	1	1	1
38	99	0	58.515	1	1	1
38	99	1	51.788	1	1	1
38	99	2	78.322	1	1	1
38	99	3	71.841	1	1	1
43	0	0	0	1	1	1
43	0	1	0.45914	1	1	1
43	0	2	0.48344	1	1	1
43	0	3	4.9982	1	1	1
43	6	0	4.1018	1	1	1
43	6	1	1.6552	1	1	1
43	6	2	0.45914	1	1	1
43	6	3	4.705	1	1	1
43	12	0	18.081	1	1	1
43	12	1	8.6873	1	1	1
43	12	2	3.6448	1	1	1
43	12	3	4.859	1	1	1
43	25	0	24.994	1	1	1
43	25	1	17.858	1	1	1
43	25	2	11.752	1	1	1
43	25	3	3.6317	1	1	1
43	50	0	28.181	1	1	1
43	50	1	27.524	1	1	1
43	50	2	14.002	1	1	1
43	50	3	4.3136	1	1	1
43	99	0	24.311	1	1	1
43	99	1	19.238	1	1	1
43	99	2	13.437	1	1	1
43	99	3	2.6894	1	1	1
46	0	0	28.286	0	1	1
46	0	1	27.792	0	1	1
46	0	2	12.754	0	1	1
46	0	3	0.91083	0	1	1
46	6	0	34.543	0	1	1
46	6	1	34.812	0	1	1
46	6	2	14.351	0	1	1
46	6	3	0.73905	0	1	1
46	12	0	41.675	0	1	1
46	12	1	36.483	0	1	1
46	12	2	23.413	0	1	1
46	12	3	2.1654	0	1	1
46	25	0	46.805	0	1	1
46	25	1	48.579	0	1	1
46	25	2	22.76	0	1	1
46	25	3	6.2896	0	1	1
46	50	0	49.195	0	1	1
46	50	1	52.529	0	1	1
46	50	2	30.968	0	1	1
46	50	3	4.4527	0	1	1
46	99	0	55.659	0	1	1
46	99	1	54.651	0	1	1
46	99	2	34.538	0	1	1
46	99	3	9.2468	0	1	1
48	0	0	6.083	1	0	1
48	0	1	1.9338	1	0	1
48	0	2	1.1906	1	0	1
48	0	3	0.43304	1	0	1
48	6	0	35.102	1	0	1
48	6	1	18.389	1	0	1
48	6	2	13.701	1	0	1
48	6	3	12.346	1	0	1
48	12	0	39.422	1	0	1
48	12	1	23.973	1	0	1
48	12	2	22.283	1	0	1
48	12	3	10.68	1	0	1
48	25	0	37.685	1	0	1
48	25	1	38.467	1	0	1
48	25	2	41.145	1	0	1
48	25	3	15.078	1	0	1
48	50	0	38.008	1	0	1
48	50	1	32.695	1	0	1
48	50	2	46.645	1	0	1
48	50	3	18.677	1	0	1
48	99	0	35.075	1	0	1
48	99	1	22.463	1	0	1
48	99	2	17.735	1	0	1
48	99	3	19.573	1	0	1
52	0	0	0	1	1	1
52	0	1	0	1	1	1
52	0	2	0	1	1	1
52	0	3	0	1	1	1
52	6	0	27.587	1	1	1
52	6	1	12.87	1	1	1
52	6	2	2.886	1	1	1
52	6	3	2.886	1	1	1
52	12	0	61.537	1	1	1
52	12	1	18.676	1	1	1
52	12	2	9.7897	1	1	1
52	12	3	1.4907	1	1	1
52	25	0	73.801	1	1	1
52	25	1	26.401	1	1	1
52	25	2	12.713	1	1	1
52	25	3	11.908	1	1	1
52	50	0	60.089	1	1	1
52	50	1	24.348	1	1	1
52	50	2	17.134	1	1	1
52	50	3	13.204	1	1	1
52	99	0	60.822	1	1	1
52	99	1	23.486	1	1	1
52	99	2	20.841	1	1	1
52	99	3	14.553	1	1	1
54	0	0	0.90531	1	1	1
54	0	1	2.7642	1	1	1
54	0	2	4.9496	1	1	1
54	0	3	29.082	1	1	1
54	6	0	103.81	1	1	1
54	6	1	70.599	1	1	1
54	6	2	61.691	1	1	1
54	6	3	71.984	1	1	1
54	12	0	150.24	1	1	1
54	12	1	129	1	1	1
54	12	2	116.23	1	1	1
54	12	3	106.98	1	1	1
54	25	0	212.44	1	1	1
54	25	1	191.09	1	1	1
54	25	2	168.98	1	1	1
54	25	3	143.18	1	1	1
54	50	0	231.95	1	1	1
54	50	1	219.58	1	1	1
54	50	2	187.45	1	1	1
54	50	3	159.15	1	1	1
54	99	0	231.2	1	1	1
54	99	1	227.45	1	1	1
54	99	2	190.24	1	1	1
54	99	3	175.96	1	1	1
55	0	0	9.8253	1	1	1
55	0	1	9.3651	1	1	1
55	0	2	26.751	1	1	1
55	0	3	21.123	1	1	1
55	6	0	36.59	1	1	1
55	6	1	40.981	1	1	1
55	6	2	42.967	1	1	1
55	6	3	32.667	1	1	1
55	12	0	54.963	1	1	1
55	12	1	46.625	1	1	1
55	12	2	52.362	1	1	1
55	12	3	43.665	1	1	1
55	25	0	58.508	1	1	1
55	25	1	64.165	1	1	1
55	25	2	64.148	1	1	1
55	25	3	56.382	1	1	1
55	50	0	64.048	1	1	1
55	50	1	70.943	1	1	1
55	50	2	76.845	1	1	1
55	50	3	59.108	1	1	1
55	99	0	72.939	1	1	1
55	99	1	67.431	1	1	1
55	99	2	86.817	1	1	1
55	99	3	66.302	1	1	1
56	0	0	20.415	0	1	1
56	0	1	8.9907	0	1	1
56	0	2	20.125	0	1	1
56	0	3	36.463	0	1	1
56	6	0	26.032	0	1	1
56	6	1	20.169	0	1	1
56	6	2	27.285	0	1	1
56	6	3	37.521	0	1	1
56	12	0	38.631	0	1	1
56	12	1	37.285	0	1	1
56	12	2	38.566	0	1	1
56	12	3	38.056	0	1	1
56	25	0	52.493	0	1	1
56	25	1	63.408	0	1	1
56	25	2	49.609	0	1	1
56	25	3	52.554	0	1	1
56	50	0	85.454	0	1	1
56	50	1	65.192	0	1	1
56	50	2	61.453	0	1	1
56	50	3	57.829	0	1	1
56	99	0	77.903	0	1	1
56	99	1	68.942	0	1	1
56	99	2	54.87	0	1	1
56	99	3	65.855	0	1	1
58	0	0	29.58	1	1	1
58	0	1	32.128	1	1	1
58	0	2	30.999	1	1	1
58	0	3	26.444	1	1	1
58	6	0	42.71	1	1	1
58	6	1	45.476	1	1	1
58	6	2	49.38	1	1	1
58	6	3	53.208	1	1	1
58	12	0	58.772	1	1	1
58	12	1	57.672	1	1	1
58	12	2	43.443	1	1	1
58	12	3	58.195	1	1	1
58	25	0	58.641	1	1	1
58	25	1	67.782	1	1	1
58	25	2	69.161	1	1	1
58	25	3	58.175	1	1	1
58	50	0	77.18	1	1	1
58	50	1	56.881	1	1	1
58	50	2	84.877	1	1	1
58	50	3	83.521	1	1	1
58	99	0	101.83	1	1	1
58	99	1	87.625	1	1	1
58	99	2	85.448	1	1	1
58	99	3	79.729	1	1	1
60	0	0	46.115	1	0	1
60	0	1	56.847	1	0	1
60	0	2	58.424	1	0	1
60	0	3	53.139	1	0	1
60	6	0	64.095	1	0	1
60	6	1	42.913	1	0	1
60	6	2	41.549	1	0	1
60	6	3	51.549	1	0	1
60	12	0	57.809	1	0	1
60	12	1	57.244	1	0	1
60	12	2	49.968	1	0	1
60	12	3	54.909	1	0	1
60	25	0	58.156	1	0	1
60	25	1	62.527	1	0	1
60	25	2	65.216	1	0	1
60	25	3	54.969	1	0	1
60	50	0	84.017	1	0	1
60	50	1	79.68	1	0	1
60	50	2	58.978	1	0	1
60	50	3	78.617	1	0	1
60	99	0	93.24	1	0	1
60	99	1	89.639	1	0	1
60	99	2	78.146	1	0	1
60	99	3	88.401	1	0	1
61	0	0	32.121	1	1	1
61	0	1	29.346	1	1	1
61	0	2	27.78	1	1	1
61	0	3	26.82	1	1	1
61	6	0	55.491	1	1	1
61	6	1	49.825	1	1	1
61	6	2	46.545	1	1	1
61	6	3	39.837	1	1	1
61	12	0	67.965	1	1	1
61	12	1	63.406	1	1	1
61	12	2	65.659	1	1	1
61	12	3	64.784	1	1	1
61	25	0	89.666	1	1	1
61	25	1	89.393	1	1	1
61	25	2	72.631	1	1	1
61	25	3	86.528	1	1	1
61	50	0	102.22	1	1	1
61	50	1	97.631	1	1	1
61	50	2	90.829	1	1	1
61	50	3	98.035	1	1	1
61	99	0	103.42	1	1	1
61	99	1	102.86	1	1	1
61	99	2	141.82	1	1	1
61	99	3	121.84	1	1	1
63	0	0	36.751	0	1	1
63	0	1	29.897	0	1	1
63	0	2	31.706	0	1	1
63	0	3	26.666	0	1	1
63	6	0	120.97	0	1	1
63	6	1	122.96	0	1	1
63	6	2	115.65	0	1	1
63	6	3	104.19	0	1	1
63	12	0	159.98	0	1	1
63	12	1	148.92	0	1	1
63	12	2	143.85	0	1	1
63	12	3	136.7	0	1	1
63	25	0	163.01	0	1	1
63	25	1	155.84	0	1	1
63	25	2	164.77	0	1	1
63	25	3	156.29	0	1	1
63	50	0	179.69	0	1	1
63	50	1	169.52	0	1	1
63	50	2	178.56	0	1	1
63	50	3	163.17	0	1	1
63	99	0	183.21	0	1	1
63	99	1	182.98	0	1	1
63	99	2	172.98	0	1	1
63	99	3	162.23	0	1	1
65	0	0	12.871	1	1	1
65	0	1	7.8569	1	1	1
65	0	2	5.2209	1	1	1
65	0	3	3.3358	1	1	1
65	6	0	17.552	1	1	1
65	6	1	17.663	1	1	1
65	6	2	5.5887	1	1	1
65	6	3	6.2939	1	1	1
65	12	0	31.89	1	1	1
65	12	1	29.92	1	1	1
65	12	2	18.622	1	1	1
65	12	3	12.796	1	1	1
65	25	0	46.678	1	1	1
65	25	1	37.818	1	1	1
65	25	2	29.183	1	1	1
65	25	3	16.647	1	1	1
65	50	0	45.576	1	1	1
65	50	1	44.572	1	1	1
65	50	2	26.796	1	1	1
65	50	3	23.821	1	1	1
65	99	0	52.668	1	1	1
65	99	1	54.079	1	1	1
65	99	2	39.939	1	1	1
65	99	3	20.869	1	1	1
67	0	0	38.183	1	1	1
67	0	1	46.308	1	1	1
67	0	2	41.85	1	1	1
67	0	3	39.492	1	1	1
67	6	0	31.495	1	1	1
67	6	1	30.767	1	1	1
67	6	2	37.39	1	1	1
67	6	3	24.032	1	1	1
67	12	0	27.898	1	1	1
67	12	1	47.641	1	1	1
67	12	2	37.311	1	1	1
67	12	3	40.523	1	1	1
67	25	0	47.258	1	1	1
67	25	1	36.219	1	1	1
67	25	2	40.998	1	1	1
67	25	3	34.938	1	1	1
67	50	0	40.924	1	1	1
67	50	1	35.438	1	1	1
67	50	2	38.171	1	1	1
67	50	3	36.61	1	1	1
67	99	0	34.841	1	1	1
67	99	1	22.331	1	1	1
67	99	2	20.49	1	1	1
67	99	3	37.516	1	1	1
69	0	0	23.107	1	1	1
69	0	1	20.519	1	1	1
69	0	2	34.291	1	1	1
69	0	3	31.357	1	1	1
69	6	0	53.47	1	1	1
69	6	1	46.306	1	1	1
69	6	2	67.99	1	1	1
69	6	3	65.152	1	1	1
69	12	0	88.582	1	1	1
69	12	1	99.604	1	1	1
69	12	2	95.1	1	1	1
69	12	3	115.55	1	1	1
69	25	0	105.93	1	1	1
69	25	1	117	1	1	1
69	25	2	116.8	1	1	1
69	25	3	116.65	1	1	1
69	50	0	119.92	1	1	1
69	50	1	118.18	1	1	1
69	50	2	114.66	1	1	1
69	50	3	121.96	1	1	1
69	99	0	160.01	1	1	1
69	99	1	123.39	1	1	1
69	99	2	177.01	1	1	1
69	99	3	125.82	1	1	1
71	0	0	24.614	1	1	1
71	0	1	16.669	1	1	1
71	0	2	13.145	1	1	1
71	0	3	10.186	1	1	1
71	6	0	38.331	1	1	1
71	6	1	37.714	1	1	1
71	6	2	32.707	1	1	1
71	6	3	25.93	1	1	1
71	12	0	62.349	1	1	1
71	12	1	54.119	1	1	1
71	12	2	45.733	1	1	1
71	12	3	34.264	1	1	1
71	25	0	68.006	1	1	1
71	25	1	51.039	1	1	1
71	25	2	47.21	1	1	1
71	25	3	41.898	1	1	1
71	50	0	58.2	1	1	1
71	50	1	43.718	1	1	1
71	50	2	52.46	1	1	1
71	50	3	36.412	1	1	1
71	99	0	52.884	1	1	1
71	99	1	57.311	1	1	1
71	99	2	43.413	1	1	1
71	99	3	32.065	1	1	1
74	0	0	2.482	1	1	1
74	0	1	5.1541	1	1	1
74	0	2	4.5087	1	1	1
74	0	3	14.291	1	1	1
74	6	0	8.1456	1	1	1
74	6	1	5.6406	1	1	1
74	6	2	10.499	1	1	1
74	6	3	10.438	1	1	1
74	12	0	8.4734	1	1	1
74	12	1	8.9099	1	1	1
74	12	2	7.2761	1	1	1
74	12	3	23.37	1	1	1
74	25	0	21.464	1	1	1
74	25	1	17.533	1	1	1
74	25	2	16.518	1	1	1
74	25	3	14.775	1	1	1
74	50	0	38.215	1	1	1
74	50	1	31.018	1	1	1
74	50	2	17.327	1	1	1
74	50	3	24.203	1	1	1
74	99	0	44.367	1	1	1
74	99	1	37.662	1	1	1
74	99	2	21.897	1	1	1
74	99	3	15.382	1	1	1
75	0	0	20.029	1	1	1
75	0	1	22.771	1	1	1
75	0	2	36.373	1	1	1
75	0	3	43.13	1	1	1
75	6	0	80.006	1	1	1
75	6	1	95.159	1	1	1
75	6	2	89.826	1	1	1
75	6	3	84.498	1	1	1
75	12	0	108.73	1	1	1
75	12	1	109.54	1	1	1
