1	0	0	3.214	0	0	0
1	0	1	6.7175	0	0	0
1	8	0	3.5577	0	0	0
1	8	1	6.8627	0	0	0
1	13	0	3.5577	0	0	0
1	13	1	5.2941	0	0	0
1	21	0	2.6923	0	0	0
1	21	1	8.9216	0	0	0
1	34	0	2.4038	0	0	0
1	34	1	6.3725	0	0	0
1	55	0	5.5769	0	0	0
1	55	1	7.7451	0	0	0
1	90	0	14.423	0	0	0
1	90	1	11.765	0	0	0
2	0	0	3.0093	0	0	0
2	0	1	6.7084	0	0	0
2	8	0	2.0192	0	0	0
2	8	1	6.5686	0	0	0
2	13	0	3.6538	0	0	0
2	13	1	5.5882	0	0	0
2	21	0	2.1154	0	0	0
2	21	1	6.0784	0	0	0
2	34	0	2.4038	0	0	0
2	34	1	6.1765	0	0	0
2	55	0	5.2885	0	0	0
2	55	1	9.5098	0	0	0
2	90	0	10.288	0	0	0
2	90	1	10.392	0	0	0
3	0	0	1.3978	0	0	0
3	0	1	2.1151	0	0	0
3	8	0	1.1538	0	0	0
3	8	1	1.4706	0	0	0
3	13	0	1.6346	0	0	0
3	13	1	2.549	0	0	0
3	21	0	1.25	0	0	0
3	21	1	1.3725	0	0	0
3	34	0	1.7308	0	0	0
3	34	1	1.9608	0	0	0
3	55	0	2.7885	0	0	0
3	55	1	3.7255	0	0	0
3	90	0	6.25	0	0	0
3	90	1	5.6863	0	0	0
4	0	0	4.7098	0	0	0
4	0	1	15.832	0	0	0
4	8	0	5.6731	0	0	0
4	8	1	19.412	0	0	0
4	13	0	8.1731	0	0	0
4	13	1	16.176	0	0	0
4	21	0	9.5192	0	0	0
4	21	1	20.882	0	0	0
4	34	0	12.019	0	0	0
4	34	1	24.02	0	0	0
4	55	0	17.596	0	0	0
4	55	1	27.059	0	0	0
4	90	0	24.615	0	0	0
4	90	1	30.98	0	0	0
5	0	0	24.475	0	0	0
5	0	1	25.944	0	0	0
5	8	0	25.769	0	0	0
5	8	1	23.627	0	0	0
5	13	0	22.308	0	0	0
5	13	1	28.039	0	0	0
5	21	0	28.846	0	0	0
5	21	1	29.51	0	0	0
5	34	0	31.923	0	0	0
5	34	1	36.765	0	0	0
5	55	0	46.346	0	0	0
5	55	1	42.745	0	0	0
5	90	0	54.904	0	0	0
5	90	1	56.863	0	0	0
6	0	0	9.1079	0	0	0
6	0	1	37.863	0	0	0
6	8	0	9.3269	0	0	0
6	8	1	33.235	0	0	0
6	13	0	10.288	0	0	0
6	13	1	39.412	0	0	0
6	21	0	7.7885	0	0	0
6	21	1	39.51	0	0	0
6	34	0	10	0	0	0
6	34	1	41.961	0	0	0
6	55	0	10.288	0	0	0
6	55	1	40	0	0	0
6	90	0	16.442	0	0	0
6	90	1	44.804	0	0	0
7	0	0	14.103	0	0	0
7	0	1	11.129	0	0	0
7	8	0	14.038	0	0	0
7	8	1	12.059	0	0	0
7	13	0	14.038	0	0	0
7	13	1	10.686	0	0	0
7	21	0	13.462	0	0	0
7	21	1	12.157	0	0	0
7	34	0	16.442	0	0	0
7	34	1	12.451	0	0	0
7	55	0	14.135	0	0	0
7	55	1	9.902	0	0	0
7	90	0	18.654	0	0	0
7	90	1	14.608	0	0	0
8	0	0	4.3447	0	0	0
8	0	1	15.015	0	0	0
8	8	0	3.8462	0	0	0
8	8	1	14.804	0	0	0
8	13	0	5.0962	0	0	0
8	13	1	13.922	0	0	0
8	21	0	3.9423	0	0	0
8	21	1	16.176	0	0	0
8	34	0	4.6154	0	0	0
8	34	1	14.314	0	0	0
8	55	0	5.9615	0	0	0
8	55	1	17.451	0	0	0
8	90	0	10	0	0	0
8	90	1	20.294	0	0	0
9	0	0	0.76567	0	0	0
9	0	1	4.8747	0	0	0
9	8	0	0.76923	0	0	0
9	8	1	5	0	0	0
9	13	0	1.1538	0	0	0
9	13	1	4.8039	0	0	0
9	21	0	0.96154	0	0	0
9	21	1	4.7059	0	0	0
9	34	0	1.0577	0	0	0
9	34	1	5.8824	0	0	0
9	55	0	2.0192	0	0	0
9	55	1	6.6667	0	0	0
9	90	0	4.6154	0	0	0
9	90	1	9.3137	0	0	0
10	0	0	3.0449	0	0	0
10	0	1	6.2455	0	0	0
10	8	0	2.7885	0	0	0
10	8	1	5.3922	0	0	0
10	13	0	3.9423	0	0	0
10	13	1	4.4118	0	0	0
10	21	0	3.1731	0	0	0
10	21	1	4.7059	0	0	0
10	34	0	3.4615	0	0	0
10	34	1	5.9804	0	0	0
10	55	0	3.3654	0	0	0
10	55	1	6.1765	0	0	0
10	90	0	5.6731	0	0	0
10	90	1	10.196	0	0	0
11	0	0	1.6382	0	0	1
11	0	1	4.2484	0	0	1
11	8	0	2.7885	0	0	1
11	8	1	5.3922	0	0	1
11	13	0	2.9808	0	0	1
11	13	1	4.1176	0	0	1
11	21	0	1.8269	0	0	1
11	21	1	5.9804	0	0	1
11	34	0	2.8846	0	0	1
11	34	1	5	0	0	1
11	55	0	3.4615	0	0	1
11	55	1	4.5098	0	0	1
11	90	0	4.2308	0	0	1
11	90	1	5.1961	0	0	1
12	0	0	6.2856	0	0	0
12	0	1	19.526	0	0	0
12	8	0	6.1538	0	0	0
12	8	1	20.588	0	0	0
12	13	0	7.7885	0	0	0
12	13	1	20.098	0	0	0
12	21	0	8.0769	0	0	0
12	21	1	18.529	0	0	0
12	34	0	10.577	0	0	0
12	34	1	18.824	0	0	0
12	55	0	10.865	0	0	0
12	55	1	21.275	0	0	0
12	90	0	14.519	0	0	0
12	90	1	21.471	0	0	0
13	0	0	2.938	0	0	0
13	0	1	11.347	0	0	0
13	8	0	2.6923	0	0	0
13	8	1	10.98	0	0	0
13	13	0	2.9808	0	0	0
13	13	1	10.392	0	0	0
13	21	0	3.8462	0	0	0
13	21	1	10.49	0	0	0
13	34	0	5.9615	0	0	0
13	34	1	11.961	0	0	0
13	55	0	5.6731	0	0	0
13	55	1	11.961	0	0	0
13	90	0	7.8846	0	0	0
13	90	1	11.176	0	0	0
14	0	0	6.891	0	0	1
14	0	1	3.8308	0	0	1
14	8	0	12.404	0	0	1
14	8	1	5.6863	0	0	1
14	13	0	13.846	0	0	1
14	13	1	9.0196	0	0	1
14	21	0	20.192	0	0	1
14	21	1	17.745	0	0	1
14	34	0	29.423	0	0	1
14	34	1	23.333	0	0	1
14	55	0	36.346	0	0	1
14	55	1	31.961	0	0	1
14	90	0	37.212	0	0	1
14	90	1	40.686	0	0	1
15	0	0	10.702	0	0	0
15	0	1	14.325	0	0	0
15	8	0	17.596	0	0	0
15	8	1	18.431	0	0	0
15	13	0	22.692	0	0	0
15	13	1	22.647	0	0	0
15	21	0	25.096	0	0	0
15	21	1	30.392	0	0	0
15	34	0	33.558	0	0	0
15	34	1	32.353	0	0	0
15	55	0	43.558	0	0	0
15	55	1	45.882	0	0	0
15	90	0	52.885	0	0	0
15	90	1	60.196	0	0	0
16	0	0	6.6061	0	0	0
16	0	1	11.529	0	0	0
16	8	0	10	0	0	0
16	8	1	15.196	0	0	0
16	13	0	13.75	0	0	0
16	13	1	15.098	0	0	0
16	21	0	12.692	0	0	0
16	21	1	18.431	0	0	0
16	34	0	17.788	0	0	0
16	34	1	22.157	0	0	0
16	55	0	20.288	0	0	0
16	55	1	25.686	0	0	0
16	90	0	24.808	0	0	0
16	90	1	27.941	0	0	0
17	0	0	19.578	0	0	0
17	0	1	21.269	0	0	0
17	8	0	29.135	0	0	0
17	8	1	25.294	0	0	0
17	13	0	28.558	0	0	0
17	13	1	27.647	0	0	0
17	21	0	26.25	0	0	0
17	21	1	33.235	0	0	0
17	34	0	33.942	0	0	0
17	34	1	35.49	0	0	0
17	55	0	35.673	0	0	0
17	55	1	37.843	0	0	0
17	90	0	38.173	0	0	0
17	90	1	37.941	0	0	0
18	0	0	14.387	0	0	0
18	0	1	27.269	0	0	0
18	8	0	22.404	0	0	0
18	8	1	36.961	0	0	0
18	13	0	29.135	0	0	0
