0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.205100	3.011988	14.812174	7.552747	-2.868103	8.756906	48.691037	0.292463	0.999290	0.016197	-0.331606	1.260000	1.996667	0.000000	15.000000	0.115050	-0.111054	0.003996	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	17.289157	2.996205	16.369609	8.297779	5.970373	6.345368	33.613390	0.244109	0.999024	0.105835	0.029806	0.073333	1.996667	0.000000	15.000000	0.119505	-0.115333	0.004172	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.830676	2.540119	15.375115	8.993014	22.387863	6.137594	28.757794	0.258055	0.999202	0.249159	0.444249	0.930000	1.996667	0.000000	15.000000	0.117554	-0.113374	0.004180	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	13.183943	3.179543	13.978516	6.741314	24.803037	5.142443	29.249473	0.252694	0.999541	0.527516	0.791053	0.606667	1.996667	0.000000	15.000000	0.102528	-0.099187	0.003341	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.335869	2.454704	15.302188	8.807685	8.344326	6.469966	35.022324	0.270188	0.999827	0.109086	0.121034	1.526667	1.996667	0.000000	15.000000	0.115595	-0.111778	0.003817	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	17.604065	4.099789	16.988430	8.389330	28.377152	7.719535	42.692946	0.275628	0.999986	0.389135	0.527772	1.900000	1.996667	0.000000	15.000000	0.120855	-0.116592	0.004263	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.192078	3.719605	15.329030	7.979339	35.790574	7.689451	38.654115	0.282508	0.999867	0.517685	0.904621	1.640000	1.996667	0.000000	15.000000	0.115049	-0.111133	0.003916	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	18.464821	3.845291	16.000026	9.155153	22.452584	8.914093	43.788181	0.273003	0.999615	0.270115	0.287202	0.593333	1.996667	0.000000	15.000000	0.124446	-0.119979	0.004467	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	17.103001	3.178448	15.648630	9.738720	13.726528	6.661548	32.177668	0.246559	0.997083	0.139223	0.195184	0.423333	1.996667	0.000000	15.000000	0.118715	-0.114467	0.004248	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	15.155152	3.280294	15.872810	5.960443	30.115503	5.598059	28.384319	0.255120	0.998902	0.818859	1.192271	1.850000	1.996667	0.000000	15.000000	0.110628	-0.107037	0.003591	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.201829	3.693238	15.058723	9.150995	-5.673515	6.909056	37.202707	0.239876	0.999972	-0.009917	-0.317443	1.800000	1.996667	0.000000	15.000000	0.115071	-0.111005	0.004065	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	15.561845	3.032152	14.709460	7.569524	9.080938	7.030127	42.867325	0.271646	0.991214	0.187900	0.029487	0.370000	1.996667	0.000000	15.000000	0.112264	-0.108517	0.003747	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	15.113685	3.677671	16.063514	8.962457	33.081343	5.705743	29.075868	0.281578	1.000000	0.382835	0.675478	1.070000	1.996667	0.000000	15.000000	0.110468	-0.106946	0.003523	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.401263	2.887247	19.462115	8.559158	7.210793	5.500915	43.598734	0.273638	1.000000	0.126583	-0.011739	0.476667	1.996667	0.000000	15.000000	0.115790	-0.112602	0.003188	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	16.533031	3.088842	15.804272	10.800136	13.958693	12.086877	65.630776	0.377828	0.999966	0.121449	0.128010	1.270000	1.996667	0.000000	15.000000	0.116369	-0.112548	0.003821	0.000890
0.010000	0.002000	6.591842	6.747698	0.677729	500.000000	0.100000	0.034795	1.000000	0.001000	3.015532	0.000379	6.348279	0.890283	200.000000	17.525474	4.576093	16.150943	8.879089	-5.663397	8.308667	37.059890	0.253674	0.993781	-0.003407	-0.369980	1.803333	1.996667	0.000000	15.000000	0.120458	-0.116082	0.004376	0.000890
